age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_gt_50k
24,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,36,United-States,0
45,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Other,Male,0,0,36,United-States,1
55,Private,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
54,Private,Masters,14,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,0,0,34,United-States,0
48,Private,9th,5,Never-married,Transport-moving,Not-in-family,White,Female,0,0,38,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,0
59,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,1000,0,46,United-States,0
44,Private,Doctorate,16,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,39,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,42,United-States,0
36,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1
25,Private,HS-grad,9,Widowed,Protective-serv,Husband,White,Female,0,0,29,United-States,0
32,Private,Masters,14,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,37,United-States,1
40,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,Other,Male,0,0,45,United-States,0
41,Self-emp-not-inc,Bachelors,13,Divorced,Protective-serv,Husband,White,Male,0,0,45,United-States,0
61,Private,Bachelors,13,Divorced,Machine-op-inspct,Own-child,White,Male,2000,1000,31,United-States,0
41,Local-gov,9th,5,Widowed,Prof-specialty,Own-child,White,Female,0,0,43,United-States,0
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Male,0,0,51,United-States,1
35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1000,43,United-States,0
37,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,10000,0,41,United-States,0
25,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,0
32,Private,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,52,United-States,0
46,Private,Bachelors,13,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States,0
40,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,51,Canada,0
50,Private,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,46,United-States,1
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,48,United-States,0
36,Private,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,0,37,United-States,0
64,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,1
39,Private,HS-grad,9,Never-married,Priv-house-serv,Wife,Asian-Pac-Islander,Male,0,0,43,United-States,0
53,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,1000,0,53,Canada,1
36,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,24,Canada,0
48,Private,Prof-school,15,Divorced,Protective-serv,Wife,White,Male,0,2000,34,United-States,0
50,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,35,India,0
42,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,5000,0,54,United-States,1
18,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,39,United-States,0
40,Private,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,47,United-States,0
54,Private,HS-grad,9,Widowed,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,1
46,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,1
45,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,38,United-States,1
21,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,37,United-States,1
32,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,0,35,Argentina,0
45,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,44,United-States,1
45,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,33,United-States,0
53,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,0
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,52,Mexico,1
44,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,41,United-States,0
40,Private,Bachelors,13,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,32,United-States,0
29,Self-emp-inc,Assoc-voc,11,Widowed,Handlers-cleaners,Husband,White,Female,0,0,39,United-States,0
18,Private,Bachelors,13,Separated,Sales,Husband,White,Female,0,0,38,United-States,0
45,State-gov,Assoc-acdm,12,Never-married,Farming-fishing,Unmarried,White,Male,0,0,33,United-States,0
42,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Female,0,500,44,Argentina,0
33,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Other,Male,0,0,33,Mexico,0
22,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,54,Italy,0
47,Local-gov,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Male,0,0,47,United-States,0
37,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,28,United-States,0
46,Self-emp-inc,HS-grad,9,Separated,Other-service,Wife,White,Male,0,0,51,China,1
61,Local-gov,HS-grad,9,Divorced,Farming-fishing,Wife,White,Male,0,0,49,Mexico,1
18,Self-emp-inc,Bachelors,13,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,43,United-States,1
32,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,42,Argentina,0
38,Local-gov,11th,7,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,44,Canada,0
56,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1000,0,39,Canada,1
22,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Other,Female,0,0,46,Argentina,0
61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,31,United-States,1
41,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,24,United-States,0
39,Private,Bachelors,13,Widowed,Machine-op-inspct,Husband,White,Female,0,0,48,India,0
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,2000,43,United-States,0
35,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,39,United-States,0
52,Private,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,0,0,50,United-States,1
28,Private,11th,7,Divorced,Protective-serv,Husband,White,Male,0,0,34,United-States,0
44,Private,Some-college,10,Separated,Protective-serv,Not-in-family,Black,Female,0,0,46,United-States,0
36,Private,Doctorate,16,Married-civ-spouse,Other-service,Unmarried,White,Male,10000,2000,45,United-States,1
32,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,34,United-States,0
68,Local-gov,Masters,14,Never-married,Craft-repair,Husband,White,Female,0,0,55,United-States,0
45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,36,United-States,0
47,State-gov,Some-college,10,Widowed,Exec-managerial,Own-child,White,Female,0,0,38,England,0
53,Private,HS-grad,9,Divorced,Farming-fishing,Husband,White,Male,0,500,52,United-States,0
24,Local-gov,Bachelors,13,Separated,Priv-house-serv,Husband,White,Female,0,0,42,United-States,0
59,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,32,United-States,1
18,Private,Some-college,10,Divorced,Priv-house-serv,Own-child,Black,Male,0,0,49,United-States,1
32,Private,Bachelors,13,Never-married,Priv-house-serv,Wife,White,Male,0,0,40,United-States,0
35,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,0
46,Local-gov,12th,8,Divorced,Other-service,Unmarried,White,Male,0,0,24,United-States,0
42,Local-gov,HS-grad,9,Never-married,Farming-fishing,Wife,White,Female,0,0,42,United-States,0
38,Private,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,49,United-States,1
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,34,United-States,0
29,Private,Masters,14,Never-married,Transport-moving,Wife,White,Male,5000,0,43,United-States,0
24,Private,11th,7,Never-married,Machine-op-inspct,Husband,Black,Female,0,0,41,United-States,0
48,Without-pay,7th-8th,4,Never-married,Other-service,Not-in-family,White,Female,0,0,26,United-States,0
48,Private,11th,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,0
57,State-gov,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,0
31,Local-gov,12th,8,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1000,0,43,United-States,0
48,State-gov,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,45,United-States,1
37,Private,11th,7,Never-married,Priv-house-serv,Husband,White,Female,0,0,43,United-States,0
53,Private,Masters,14,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,31,United-States,1
51,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,26,United-States,0
42,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,0,33,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,0
51,Private,Masters,14,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,44,United-States,0
47,Federal-gov,Bachelors,13,Never-married,Farming-fishing,Wife,White,Male,0,0,28,United-States,1
32,Private,HS-grad,9,Divorced,Adm-clerical,Wife,White,Male,0,0,30,England,0
25,Private,Masters,14,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,43,United-States,1
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5000,0,40,Mexico,0
57,Private,Assoc-acdm,12,Divorced,Exec-managerial,Husband,White,Male,0,0,32,United-States,0
53,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,54,Germany,1
28,Private,7th-8th,4,Never-married,Sales,Husband,White,Male,2000,0,34,United-States,0
27,Local-gov,HS-grad,9,Never-married,Tech-support,Husband,White,Female,0,0,45,United-States,0
54,Federal-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,0
28,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,42,Mexico,0
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,39,Mexico,0
33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,54,United-States,0
58,Private,Bachelors,13,Never-married,Machine-op-inspct,Wife,White,Female,0,0,34,United-States,0
32,Self-emp-not-inc,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,0
53,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,500,47,United-States,1
42,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,22,Germany,0
43,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,47,United-States,1
18,Self-emp-not-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,26,United-States,0
18,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
38,Local-gov,Some-college,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,0,0,37,Argentina,1
43,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,31,United-States,0
28,Local-gov,Masters,14,Widowed,Sales,Husband,White,Female,2000,0,36,Canada,0
28,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,61,United-States,0
46,Private,Masters,14,Widowed,Tech-support,Husband,Black,Male,0,0,40,United-States,0
46,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Female,5000,0,35,United-States,1
38,Private,HS-grad,9,Divorced,Protective-serv,Wife,Black,Male,0,0,41,United-States,0
49,Local-gov,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,32,India,0
27,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,36,United-States,0
36,Private,10th,6,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,45,United-States,0
58,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,43,United-States,1
41,Private,Some-college,10,Never-married,Priv-house-serv,Husband,White,Male,0,0,45,United-States,0
41,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,48,Italy,0
65,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,0,2000,35,United-States,0
25,Private,Bachelors,13,Separated,Exec-managerial,Husband,White,Male,0,0,32,United-States,0
49,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,46,United-States,0
58,Without-pay,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,1
36,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Other-relative,White,Male,0,0,48,Argentina,0
49,State-gov,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,47,United-States,1
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,37,United-States,0
32,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,41,United-States,0
44,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,39,United-States,0
49,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,33,United-States,1
52,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,47,England,0
57,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
39,Private,7th-8th,4,Never-married,Sales,Not-in-family,White,Female,0,0,46,United-States,1
53,Self-emp-inc,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Other,Female,0,0,49,United-States,1
36,State-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,43,Mexico,0
50,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,51,Argentina,0
42,Private,Bachelors,13,Never-married,Craft-repair,Unmarried,White,Female,0,0,41,United-States,0
45,Private,Assoc-acdm,12,Never-married,Adm-clerical,Wife,White,Female,0,0,50,United-States,0
45,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,48,United-States,0
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,43,United-States,0
28,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,43,United-States,0
41,Private,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,45,United-States,0
21,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
49,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,Mexico,1
50,Self-emp-not-inc,HS-grad,9,Never-married,Tech-support,Wife,White,Female,0,0,52,Mexico,0
44,Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,41,United-States,0
28,Private,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,46,United-States,0
55,Local-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,37,United-States,0
62,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,49,United-States,0
42,Private,11th,7,Divorced,Protective-serv,Husband,White,Female,0,0,43,Philippines,0
46,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,54,United-States,0
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,32,United-States,0
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Husband,Other,Female,0,0,57,United-States,1
39,Local-gov,HS-grad,9,Divorced,Tech-support,Husband,White,Female,0,0,45,United-States,1
40,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,28,United-States,0
50,Private,HS-grad,9,Never-married,Craft-repair,Wife,Other,Male,0,0,37,United-States,0
66,Private,Bachelors,13,Never-married,Priv-house-serv,Husband,White,Female,0,0,46,United-States,1
25,Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,10000,0,28,United-States,0
39,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,0,0,46,Canada,0
27,Private,Assoc-acdm,12,Never-married,Priv-house-serv,Husband,White,Female,0,0,44,United-States,0
58,Private,Masters,14,Never-married,Adm-clerical,Husband,White,Male,0,0,44,Mexico,1
34,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,44,United-States,0
24,Private,Masters,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,25,Philippines,0
47,Private,HS-grad,9,Never-married,Tech-support,Wife,White,Female,0,0,43,United-States,0
59,Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,United-States,0
47,State-gov,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,41,United-States,0
42,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Black,Male,0,0,33,United-States,0
45,Private,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,40,United-States,0
56,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,43,United-States,0
30,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
39,Private,Masters,14,Divorced,Prof-specialty,Husband,White,Female,0,0,49,United-States,0
35,Federal-gov,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,0
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,37,United-States,1
36,State-gov,HS-grad,9,Separated,Handlers-cleaners,Husband,Other,Male,0,0,39,United-States,0
52,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,50,United-States,0
46,Federal-gov,Masters,14,Widowed,Prof-specialty,Husband,White,Female,0,0,42,United-States,1
47,Private,10th,6,Separated,Transport-moving,Own-child,White,Male,0,0,28,United-States,0
